"","x","y","z"
"1424",-121.385998155,38.309597385,7.69904651921576
"1425",-121.385770885,38.309597385,7.6566110089565
"1426",-121.385543615,38.309597385,7.61775149393601
"1427",-121.385316345,38.309597385,7.58279919387349
"1428",-121.385089075,38.309597385,7.55207721237376
"1429",-121.384861805,38.309597385,7.52588091671075
"1430",-121.384634535,38.309597385,7.50444576127854
"1431",-121.384407265,38.309597385,7.48790177257031
"1432",-121.384179995,38.309597385,7.47621784113042
"1433",-121.383952725,38.309597385,7.46914544596144
"1434",-121.383725455,38.309597385,7.46617918729528
"1435",-121.383498185,38.309597385,7.46655646135494
"1436",-121.383270915,38.309597385,7.46931444739205
"1437",-121.383043645,38.309597385,7.47340481505735
"1438",-121.382816375,38.309597385,7.47783919350357
"1439",-121.382589105,38.309597385,7.48181636434912
"1440",-121.382361835,38.309597385,7.4847823342574
"1441",-121.382134565,38.309597385,7.48640050380507
"1442",-121.381907295,38.309597385,7.48644561786501
"1443",-121.381680025,38.309597385,7.4846601412678
"1444",-121.381452755,38.309597385,7.48061448382495
"1445",-121.381225485,38.309597385,7.4735984462782
"1446",-121.380998215,38.309597385,7.46255272667865
"1447",-121.380770945,38.309597385,7.44603543702436
"1448",-121.380543675,38.309597385,7.41311602567541
"1449",-121.380316405,38.309597385,7.3794754096988
"1450",-121.380089135,38.309597385,7.33381157284087
"1451",-121.379861865,38.309597385,7.27315677674248
"1452",-121.379634595,38.309597385,7.19418622155029
"1453",-121.379407325,38.309597385,7.09325005594859
"1454",-121.379180055,38.309597385,6.96644903344026
"1455",-121.378952785,38.309597385,6.80978861685568
"1456",-121.378725515,38.309597385,6.58138511034237
"1457",-121.378498245,38.309597385,6.35730358142238
"1458",-121.378270975,38.309597385,6.09489268594731
"1459",-121.378043705,38.309597385,5.79434802235413
"1460",-121.377816435,38.309597385,5.45889124946062
"1461",-121.377589165,38.309597385,5.09569930692834
"1462",-121.377361895,38.309597385,4.71651398026292
"1524",-121.385998155,38.309388515,7.7044609964181
"1525",-121.385770885,38.309388515,7.66064758281498
"1526",-121.385543615,38.309388515,7.62066972921841
"1527",-121.385316345,38.309388515,7.584871303742
"1528",-121.385089075,38.309388515,7.5535820844405
"1529",-121.384861805,38.309388515,7.52709274030342
"1530",-121.384634535,38.309388515,7.50561499821161
"1531",-121.384407265,38.309388515,7.48922675114237
"1532",-121.384179995,38.309388515,7.47780705132673
"1533",-121.383952725,38.309388515,7.47097414543462
"1534",-121.383725455,38.309388515,7.46804897648114
"1535",-121.383498185,38.309388515,7.46807137492584
"1536",-121.383270915,38.309388515,7.46988850723792
"1537",-121.383043645,38.309388515,7.47231043274969
"1538",-121.382816375,38.309388515,7.47429297705497
"1539",-121.382589105,38.309388515,7.47508398357988
"1540",-121.382361835,38.309388515,7.47427563385103
"1541",-121.382134565,38.309388515,7.47174335754898
"1542",-121.381907295,38.309388515,7.46749771311532
"1543",-121.381680025,38.309388515,7.46150220513166
"1544",-121.381452755,38.309388515,7.45350766744363
"1545",-121.381225485,38.309388515,7.44293284630411
"1546",-121.380998215,38.309388515,7.42879749725916
"1547",-121.380770945,38.309388515,7.40969874093408
"1548",-121.380543675,38.309388515,7.38381526325019
"1549",-121.380316405,38.309388515,7.33918448265439
"1550",-121.380089135,38.309388515,7.29249992673898
"1551",-121.379861865,38.309388515,7.23139524939994
"1552",-121.379634595,38.309388515,7.15260944178516
"1553",-121.379407325,38.309388515,7.05259462874988
"1554",-121.379180055,38.309388515,6.9275924377904
"1555",-121.378952785,38.309388515,6.73180523950663
"1556",-121.378725515,38.309388515,6.5485240069248
"1557",-121.378498245,38.309388515,6.33019919331402
"1558",-121.378270975,38.309388515,6.07503958391759
"1559",-121.378043705,38.309388515,5.78319610785207
"1560",-121.377816435,38.309388515,5.45766254048972
"1561",-121.377589165,38.309388515,5.10516327781639
"1562",-121.377361895,38.309388515,4.7367653996268
"1624",-121.385998155,38.309179645,7.7122510659802
"1625",-121.385770885,38.309179645,7.66709114561526
"1626",-121.385543615,38.309179645,7.62602151177301
"1627",-121.385316345,38.309179645,7.58939076794278
"1628",-121.385089075,38.309179645,7.55752558556542
"1629",-121.384861805,38.309179645,7.53070009168146
"1630",-121.384634535,38.309179645,7.50908849512661
"1631",-121.384407265,38.309179645,7.49270154472611
"1632",-121.384179995,38.309179645,7.48131390648391
"1633",-121.383952725,38.309179645,7.47439938746964
"1634",-121.383725455,38.309179645,7.47110134973131
"1635",-121.383498185,38.309179645,7.47026965285076
"1636",-121.383270915,38.309179645,7.47058365621924
"1637",-121.383043645,38.309179645,7.47074899172558
"1638",-121.382816375,38.309179645,7.46971471896008
"1639",-121.382589105,38.309179645,7.46683281795261
"1640",-121.382361835,38.309179645,7.46189630472401
"1641",-121.382134565,38.309179645,7.45504185625517
"1642",-121.381907295,38.309179645,7.44655690328508
"1643",-121.381680025,38.309179645,7.43665803155586
"1644",-121.381452755,38.309179645,7.42529949058556
"1645",-121.381225485,38.309179645,7.41204289977859
"1646",-121.380998215,38.309179645,7.39599169468647
"1647",-121.380770945,38.309179645,7.37577706095376
"1648",-121.380543675,38.309179645,7.34957650546022
"1649",-121.380316405,38.309179645,7.30505184561232
"1650",-121.380089135,38.309179645,7.25956790151873
"1651",-121.379861865,38.309179645,7.20041731458373
"1652",-121.379634595,38.309179645,7.12436737309802
"1653",-121.379407325,38.309179645,7.02794116257416
"1654",-121.379180055,38.309179645,6.86177494638224
"1655",-121.378952785,38.309179645,6.71642965654342
"1656",-121.378725515,38.309179645,6.5403586556927
"1657",-121.378498245,38.309179645,6.33077786211072
"1658",-121.378270975,38.309179645,6.08603078991395
"1659",-121.378043705,38.309179645,5.80629043227931
"1660",-121.377816435,38.309179645,5.49438498807769
"1661",-121.377589165,38.309179645,5.15661668594332
"1723",-121.386225425,38.308970775,7.77279971717501
"1724",-121.385998155,38.308970775,7.72230238612564
"1725",-121.385770885,38.308970775,7.67577510929686
"1726",-121.385543615,38.308970775,7.63357171594909
"1727",-121.385316345,38.308970775,7.59603463268232
"1728",-121.385089075,38.308970775,7.56347483803237
"1729",-121.384861805,38.308970775,7.53613597936741
"1730",-121.384634535,38.308970775,7.51414035666257
"1731",-121.384407265,38.308970775,7.4974184815698
"1732",-121.384179995,38.308970775,7.48563160983314
"1733",-121.383952725,38.308970775,7.47810777837076
"1734",-121.383725455,38.308970775,7.47382286704455
"1735",-121.383498185,38.308970775,7.47146079471993
"1736",-121.383270915,38.308970775,7.46957085751743
"1737",-121.383043645,38.308970775,7.46680209901407
"1738",-121.382816375,38.308970775,7.46214866399525
"1739",-121.382589105,38.308970775,7.45511630397201
"1740",-121.382361835,38.308970775,7.44574219444578
"1741",-121.382134565,38.308970775,7.43446007596166
"1742",-121.381907295,38.308970775,7.42186327817144
"1743",-121.381680025,38.308970775,7.40844469076074
"1744",-121.381452755,38.308970775,7.39437952679474
"1745",-121.381225485,38.308970775,7.37938326813475
"1746",-121.380998215,38.308970775,7.36264609425491
"1747",-121.380770945,38.308970775,7.34282726532882
"1748",-121.380543675,38.308970775,7.31808774293305
"1749",-121.380316405,38.308970775,7.28490687236231
"1750",-121.380089135,38.308970775,7.23364547510924
"1751",-121.379861865,38.308970775,7.17885124641755
"1752",-121.379634595,38.308970775,7.10807218721836
"1753",-121.379407325,38.308970775,7.01786989316557
"1754",-121.379180055,38.308970775,6.85807748409943
"1755",-121.378952785,38.308970775,6.72129832320312
"1756",-121.378725515,38.308970775,6.55519737708021
"1757",-121.378498245,38.308970775,6.35719590659271
"1758",-121.378270975,38.308970775,6.12581004624924
"1759",-121.378043705,38.308970775,5.86128370458994
"1760",-121.377816435,38.308970775,5.56632815464271
"1761",-121.377589165,38.308970775,5.2468527203471
"1823",-121.386225425,38.308761905,7.78657474756508
"1824",-121.385998155,38.308761905,7.73441973981894
"1825",-121.385770885,38.308761905,7.68644164593343
"1826",-121.385543615,38.308761905,7.64298198029754
"1827",-121.385316345,38.308761905,7.60436330731983
"1828",-121.385089075,38.308761905,7.57086597576188
"1829",-121.384861805,38.308761905,7.5426878701315
"1830",-121.384634535,38.308761905,7.51988546410226
"1831",-121.384407265,38.308761905,7.50229920192442
"1832",-121.384179995,38.308761905,7.48947485013709
"1833",-121.383952725,38.308761905,7.4806043535262
"1834",-121.383725455,38.308761905,7.47452059850898
"1835",-121.383498185,38.308761905,7.46978123822747
"1836",-121.383270915,38.308761905,7.46485680225932
"1837",-121.383043645,38.308761905,7.45839556090677
"1838",-121.382816375,38.308761905,7.44948894743098
"1839",-121.382589105,38.308761905,7.43783933164982
"1840",-121.382361835,38.308761905,7.42376021376748
"1841",-121.382134565,38.308761905,7.40800627343884
"1842",-121.381907295,38.308761905,7.39149581092849
"1843",-121.381680025,38.308761905,7.37501437825538
"1844",-121.381452755,38.308761905,7.35897154586901
"1845",-121.381225485,38.308761905,7.34324507293376
"1846",-121.380998215,38.308761905,7.32711280356935
"1847",-121.380770945,38.308761905,7.30925363795841
"1848",-121.380543675,38.308761905,7.28779366998482
"1849",-121.380316405,38.308761905,7.25909977715854
"1850",-121.380089135,38.308761905,7.22300924562011
"1851",-121.379861865,38.308761905,7.16517043980628
"1852",-121.379634595,38.308761905,7.10216185993026
"1853",-121.379407325,38.308761905,6.97090751450499
"1854",-121.379180055,38.308761905,6.87017365830424
"1855",-121.378952785,38.308761905,6.74453455297482
"1856",-121.378725515,38.308761905,6.59098656852714
"1857",-121.378498245,38.308761905,6.40716454906266
"1858",-121.378270975,38.308761905,6.19177756640857
"1859",-121.378043705,38.308761905,5.94516997157114
"1860",-121.377816435,38.308761905,5.66996855511888
"1923",-121.386225425,38.308553035,7.80226143416251
"1924",-121.385998155,38.308553035,7.74834080442759
"1925",-121.385770885,38.308553035,7.69876152354358
"1926",-121.385543615,38.308553035,7.65383829918125
"1927",-121.385316345,38.308553035,7.61385793622471
"1928",-121.385089075,38.308553035,7.57905359548785
"1929",-121.384861805,38.308553035,7.54956162774341
"1930",-121.384634535,38.308553035,7.52536009691087
"1931",-121.384407265,38.308553035,7.50619342697085
"1932",-121.384179995,38.308553035,7.49149675457313
"1933",-121.383952725,38.308553035,7.48034557001807
"1934",-121.383725455,38.308553035,7.47146629035862
"1935",-121.383498185,38.308553035,7.46334213655195
"1936",-121.383270915,38.308553035,7.45442589601234
"1937",-121.383043645,38.308553035,7.44342594948346
"1938",-121.382816375,38.308553035,7.4295827611651
"1939",-121.382589105,38.308553035,7.41283312446122
"1940",-121.382361835,38.308553035,7.39379168305563
"1941",-121.382134565,38.308553035,7.37355073170989
"1942",-121.381907295,38.308553035,7.35336712091062
"1943",-121.381680025,38.308553035,7.33433189677752
"1944",-121.381452755,38.308553035,7.31710005859441
"1945",-121.381225485,38.308553035,7.30171778617196
"1946",-121.380998215,38.308553035,7.28754832645433
"1947",-121.380770945,38.308553035,7.273277250449
"1948",-121.380543675,38.308553035,7.25697170305181
"1949",-121.380316405,38.308553035,7.23485731208084
"1950",-121.380089135,38.308553035,7.20672356278493
"1951",-121.379861865,38.308553035,7.15772176296682
"1952",-121.379634595,38.308553035,7.05243754671614
"1953",-121.379407325,38.308553035,6.98455103825399
"1954",-121.379180055,38.308553035,6.89617407605236
"1955",-121.378952785,38.308553035,6.78408590237182
"1956",-121.378725515,38.308553035,6.64545510634882
"1957",-121.378498245,38.308553035,6.47812537100346
"1958",-121.378270975,38.308553035,6.28100269407324
"1959",-121.378043705,38.308553035,6.05454345131481
"2023",-121.386225425,38.308344165,7.81960034768775
"2024",-121.385998155,38.308344165,7.76375655630579
"2025",-121.385770885,38.308344165,7.71236184058363
"2026",-121.385543615,38.308344165,7.6656878739589
"2027",-121.385316345,38.308344165,7.62396840662655
"2028",-121.385089075,38.308344165,7.58737210314235
"2029",-121.384861805,38.308344165,7.55595830175723
"2030",-121.384634535,38.308344165,7.52961582864585
"2031",-121.384407265,38.308344165,7.50799067868694
"2032",-121.384179995,38.308344165,7.4904175989475
"2033",-121.383952725,38.308344165,7.47588207186528
"2034",-121.383725455,38.308344165,7.4630478796058
"2035",-121.383498185,38.308344165,7.45038220013398
"2036",-121.383270915,38.308344165,7.43638576691998
"2037",-121.383043645,38.308344165,7.41989021882737
"2038",-121.382816375,38.308344165,7.40033702471714
"2039",-121.382589105,38.308344165,7.3779344418054
"2040",-121.382361835,38.308344165,7.35362248221126
"2041",-121.382134565,38.308344165,7.32884805045504
"2042",-121.381907295,38.308344165,7.30522135715294
"2043",-121.381680025,38.308344165,7.28415319306623
"2044",-121.381452755,38.308344165,7.26655552278666
"2045",-121.381225485,38.308344165,7.25264748149308
"2046",-121.380998215,38.308344165,7.24187107957541
"2047",-121.380770945,38.308344165,7.23289839786086
"2048",-121.380543675,38.308344165,7.22370414466029
"2049",-121.380316405,38.308344165,7.21033494063406
"2050",-121.380089135,38.308344165,7.1924677840772
"2051",-121.379861865,38.308344165,7.16534398471204
"2052",-121.379634595,38.308344165,7.06204384750374
"2053",-121.379407325,38.308344165,7.00781650622502
"2054",-121.379180055,38.308344165,6.93412579592769
"2055",-121.378952785,38.308344165,6.8378297862282
"2056",-121.378725515,38.308344165,6.716246654532
"2057",-121.378498245,38.308344165,6.56741327078756
"2058",-121.378270975,38.308344165,6.39042331501955
"2122",-121.386452695,38.308135295,7.90050931128174
"2123",-121.386225425,38.308135295,7.83830199305095
"2124",-121.385998155,38.308135295,7.78033599738562
"2125",-121.385770885,38.308135295,7.72685835050343
"2126",-121.385543615,38.308135295,7.67808061180417
"2127",-121.385316345,38.308135295,7.63416571599349
"2128",-121.385089075,38.308135295,7.59520062427985
"2129",-121.384861805,38.308135295,7.56115301572678
"2130",-121.384634535,38.308135295,7.53181328231576
"2131",-121.384407265,38.308135295,7.5067288815729
"2132",-121.384179995,38.308135295,7.48514697189703
"2133",-121.383952725,38.308135295,7.46599163985242
"2134",-121.383725455,38.308135295,7.44790896808664
"2135",-121.383498185,38.308135295,7.42940825013852
"2136",-121.383270915,38.308135295,7.40910281055404
"2137",-121.383043645,38.308135295,7.3860101511646
"2138",-121.382816375,38.308135295,7.35982625145728
"2139",-121.382589105,38.308135295,7.33107252001798
"2140",-121.382361835,38.308135295,7.30104630104403
"2141",-121.382134565,38.308135295,7.27157586242067
"2142",-121.381907295,38.308135295,7.2446496308757
"2143",-121.381680025,38.308135295,7.22202077105017
"2144",-121.381452755,38.308135295,7.20487465764099
"2145",-121.381225485,38.308135295,7.19360803652651
"2146",-121.380998215,38.308135295,7.18772983102972
"2147",-121.380770945,38.308135295,7.1858683072561
"2148",-121.380543675,38.308135295,7.18585836244328
"2149",-121.380316405,38.308135295,7.18351601944406
"2150",-121.380089135,38.308135295,7.17832105639148
"2151",-121.379861865,38.308135295,7.16524401984587
"2152",-121.379634595,38.308135295,7.07707367688968
"2153",-121.379407325,38.308135295,7.03885858111021
"2154",-121.379180055,38.308135295,6.98209266807661
"2155",-121.378952785,38.308135295,6.90367565341303
"2156",-121.378725515,38.308135295,6.80104582564102
"2157",-121.378498245,38.308135295,6.67240985754551
"2222",-121.386452695,38.307926425,7.92265188117065
"2223",-121.386225425,38.307926425,7.85806719091437
"2224",-121.385998155,38.307926425,7.79775231671287
"2225",-121.385770885,38.307926425,7.74188846946504
"2226",-121.385543615,38.307926425,7.69061010969706
"2227",-121.385316345,38.307926425,7.64399203865167
"2228",-121.385089075,38.307926425,7.60202310859948
"2229",-121.384861805,38.307926425,7.56456575206983
"2230",-121.384634535,38.307926425,7.53130375272895
"2231",-121.384407265,38.307926425,7.50168635746826
"2232",-121.384179995,38.307926425,7.47488501283742
"2233",-121.383952725,38.307926425,7.44978797028317
"2234",-121.383725455,38.307926425,7.42506306123176
"2235",-121.383498185,38.307926425,7.39931263292136
"2236",-121.383270915,38.307926425,7.37132029194147
"2237",-121.383043645,38.307926425,7.34034823459219
"2238",-121.382816375,38.307926425,7.30640260431907
"2239",-121.382589105,38.307926425,7.27036904140588
"2240",-121.382361835,38.307926425,7.23395010971102
"2241",-121.382134565,38.307926425,7.19940218136093
"2242",-121.381907295,38.307926425,7.16913740101786
"2243",-121.381680025,38.307926425,7.14529171147006
"2244",-121.381452755,38.307926425,7.12935219710698
"2245",-121.381225485,38.307926425,7.12190170395076
"2246",-121.380998215,38.307926425,7.12249925003564
"2247",-121.380770945,38.307926425,7.12968589644469
"2248",-121.380543675,38.307926425,7.14109021735613
"2249",-121.380316405,38.307926425,7.1522259755104
"2250",-121.380089135,38.307926425,7.16226374640326
"2251",-121.379861865,38.307926425,7.11364269986871
"2252",-121.379634595,38.307926425,7.10816426571951
"2253",-121.379407325,38.307926425,7.07589595124233
"2254",-121.379180055,38.307926425,7.03824267222785
"2255",-121.378952785,38.307926425,6.97966982590449
"2256",-121.378725515,38.307926425,6.8977019054287
"2322",-121.386452695,38.307717555,7.94573969359076
"2323",-121.386225425,38.307717555,7.87860711590067
"2324",-121.385998155,38.307717555,7.81570756752483
"2325",-121.385770885,38.307717555,7.75714122076888
"2326",-121.385543615,38.307717555,7.70294944484456
"2327",-121.385316345,38.307717555,7.65310281555101
"2328",-121.385089075,38.307717555,7.60747696644227
"2329",-121.384861805,38.307717555,7.56581651475371
"2330",-121.384634535,38.307717555,7.52769060306467
"2331",-121.384407265,38.307717555,7.49244899269525
"2332",-121.384179995,38.307717555,7.45919494663294
"2333",-121.383952725,38.307717555,7.42679855512421
"2334",-121.383725455,38.307717555,7.39397741381337
"2335",-121.383498185,38.307717555,7.35946425810731
"2336",-121.383270915,38.307717555,7.3222578802764
"2337",-121.383043645,38.307717555,7.28191609753022
"2338",-121.382816375,38.307717555,7.23881169583562
"2339",-121.382589105,38.307717555,7.19425732679204
"2340",-121.382361835,38.307717555,7.15043078981978
"2341",-121.382134565,38.307717555,7.11009290860497
"2342",-121.381907295,38.307717555,7.07615745657947
"2343",-121.381680025,38.307717555,7.05121337708353
"2344",-121.381452755,38.307717555,7.03709988381558
"2345",-121.381225485,38.307717555,7.03460498455894
"2346",-121.380998215,38.307717555,7.04331822575524
"2347",-121.380770945,38.307717555,7.06163471162826
"2348",-121.380543675,38.307717555,7.08688516323533
"2349",-121.380316405,38.307717555,7.11418152430975
"2350",-121.380089135,38.307717555,7.09000826498753
"2351",-121.379861865,38.307717555,7.11420615042418
"2352",-121.379634595,38.307717555,7.12893971462918
"2353",-121.379407325,38.307717555,7.11730082493768
"2354",-121.379180055,38.307717555,7.10094856153676
"2355",-121.378952785,38.307717555,7.0641072379561
"2356",-121.378725515,38.307717555,7.00435217435024
"2421",-121.386679965,38.307508685,8.04338976609063
"2422",-121.386452695,38.307508685,7.96949856826896
"2423",-121.386225425,38.307508685,7.8996610165567
"2424",-121.385998155,38.307508685,7.83395339878347
"2425",-121.385770885,38.307508685,7.77238115676892
"2426",-121.385543615,38.307508685,7.7148783452211
"2427",-121.385316345,38.307508685,7.66129707108318
"2428",-121.385089075,38.307508685,7.61138625761489
"2429",-121.384861805,38.307508685,7.56476099435581
"2430",-121.384634535,38.307508685,7.52086704176937
"2431",-121.384407265,38.307508685,7.47895008032092
"2432",-121.384179995,38.307508685,7.43804567091644
"2433",-121.383952725,38.307508685,7.39701185144447
"2434",-121.383725455,38.307508685,7.35462802118405
"2435",-121.383498185,38.307508685,7.30977583772592
"2436",-121.383270915,38.307508685,7.26169586976965
"2437",-121.383043645,38.307508685,7.21027927901238
"2438",-121.382816375,38.307508685,7.15631868668621
"2439",-121.382589105,38.307508685,7.10162668760878
"2440",-121.382361835,38.307508685,7.04895092644067
"2441",-121.382134565,38.307508685,7.00166996305238
"2442",-121.381907295,38.307508685,6.96332132803399
"2443",-121.381680025,38.307508685,6.93706144491855
"2444",-121.381452755,38.307508685,6.9251683618693
"2445",-121.381225485,38.307508685,6.92867570974098
"2446",-121.380998215,38.307508685,6.947186525193
"2447",-121.380770945,38.307508685,6.97887488942845
"2448",-121.380543675,38.307508685,7.02065088185608
"2449",-121.380316405,38.307508685,7.01569311104581
"2450",-121.380089135,38.307508685,7.06587398562755
"2451",-121.379861865,38.307508685,7.11227685199818
"2452",-121.379634595,38.307508685,7.1500405201383
"2453",-121.379407325,38.307508685,7.17462128243555
"2454",-121.379180055,38.307508685,7.16890628603883
"2455",-121.378952785,38.307508685,7.15565261496028
"2456",-121.378725515,38.307508685,7.11954552240949
"2521",-121.386679965,38.307299815,8.07032315051958
"2522",-121.386452695,38.307299815,7.99367715550424
"2523",-121.386225425,38.307299815,7.92101015374923
"2524",-121.385998155,38.307299815,7.85230616031936
"2525",-121.385770885,38.307299815,7.78746443459361
"2526",-121.385543615,38.307299815,7.72629990005986
"2527",-121.385316345,38.307299815,7.66853429020911
"2528",-121.385089075,38.307299815,7.6137781954368
"2529",-121.384861805,38.307299815,7.56150623448233
"2530",-121.384634535,38.307299815,7.51103082618726
"2531",-121.384407265,38.307299815,7.46148466812724
"2532",-121.384179995,38.307299815,7.41182757056549
"2533",-121.383952725,38.307299815,7.36089805276375
"2534",-121.383725455,38.307299815,7.3075307209017
"2535",-121.383498185,38.307299815,7.25075229469905
"2536",-121.383270915,38.307299815,7.19004850229484
"2537",-121.383043645,38.307299815,7.12566204698629
"2538",-121.382816375,38.307299815,7.05884815231236
"2539",-121.382589105,38.307299815,6.99199617935471
"2540",-121.382361835,38.307299815,6.92853998785486
"2541",-121.382134565,38.307299815,6.87262915618206
"2542",-121.381907295,38.307299815,6.82860137127946
"2543",-121.381680025,38.307299815,6.80035511575051
"2544",-121.381452755,38.307299815,6.79074842172961
"2545",-121.381225485,38.307299815,6.80113827746252
"2546",-121.380998215,38.307299815,6.83113629535306
"2547",-121.380770945,38.307299815,6.87860556376339
"2548",-121.380543675,38.307299815,6.88883155668984
"2549",-121.380316405,38.307299815,6.96007892785062
"2550",-121.380089135,38.307299815,7.03450709364385
"2551",-121.379861865,38.307299815,7.10642752598673
"2552",-121.379634595,38.307299815,7.17031558466637
"2553",-121.379407325,38.307299815,7.22112914912381
"2554",-121.379180055,38.307299815,7.24127359844271
"2555",-121.378952785,38.307299815,7.25347177855459
"2556",-121.378725515,38.307299815,7.24236567798248
"2620",-121.386907235,38.307090945,8.18076733752451
"2621",-121.386679965,38.307090945,8.09748059774002
"2622",-121.386452695,38.307090945,8.01805660065412
"2623",-121.386225425,38.307090945,7.94248713690873
"2624",-121.385998155,38.307090945,7.87065558789589
"2625",-121.385770885,38.307090945,7.80234639766351
"2626",-121.385543615,38.307090945,7.7372464668596
"2627",-121.385316345,38.307090945,7.67493801375586
"2628",-121.385089075,38.307090945,7.61488384437966
"2629",-121.384861805,38.307090945,7.55640810556023
"2630",-121.384634535,38.307090945,7.49867876464421
"2631",-121.384407265,38.307090945,7.44070234452156
"2632",-121.384179995,38.307090945,7.38134633189653
"2633",-121.383952725,38.307090945,7.31940860605129
"2634",-121.383725455,38.307090945,7.25375324789444
"2635",-121.383498185,38.307090945,7.18352416544581
"2636",-121.383270915,38.307090945,7.10842869364643
"2637",-121.383043645,38.307090945,7.02905304973564
"2638",-121.382816375,38.307090945,6.94713771443066
"2639",-121.382589105,38.307090945,6.86571838824106
"2640",-121.382361835,38.307090945,6.78904392001167
"2641",-121.382134565,38.307090945,6.72222472340138
"2642",-121.381907295,38.307090945,6.67063495614297
"2643",-121.381680025,38.307090945,6.6391649967301
"2644",-121.381452755,38.307090945,6.6314698292888
"2645",-121.381225485,38.307090945,6.64936632742801
"2646",-121.380998215,38.307090945,6.69249720958895
"2647",-121.380770945,38.307090945,6.75831489772588
"2648",-121.380543675,38.307090945,6.7950120671032
"2649",-121.380316405,38.307090945,6.89208126017636
"2650",-121.380089135,38.307090945,6.99455971107927
"2651",-121.379861865,38.307090945,7.09572067722914
"2652",-121.379634595,38.307090945,7.18916386927633
"2653",-121.379407325,38.307090945,7.26919708305883
"2654",-121.379180055,38.307090945,7.33107923019521
"2655",-121.378952785,38.307090945,7.35737148218
"2656",-121.378725515,38.307090945,7.37255163377515
"2720",-121.386907235,38.306882075,8.21056576237901
"2721",-121.386679965,38.306882075,8.12461890431019
"2722",-121.386452695,38.306882075,8.04245688293186
"2723",-121.386225425,38.306882075,7.96398046748226
"2724",-121.385998155,38.306882075,7.88896707937466
"2725",-121.385770885,38.306882075,7.81708099409952
"2726",-121.385543615,38.306882075,7.74787556073027
"2727",-121.385316345,38.306882075,7.6807875301116
"2728",-121.385089075,38.306882075,7.61512509622071
"2729",-121.384861805,38.306882075,7.55005342826121
"2730",-121.384634535,38.306882075,7.48458455227078
"2731",-121.384407265,38.306882075,7.41758245964527
"2732",-121.384179995,38.306882075,7.34779878499171
"2733",-121.383952725,38.306882075,7.27395791372935
"2734",-121.383725455,38.306882075,7.19491035978549
"2735",-121.383498185,38.306882075,7.10986609695148
"2736",-121.383270915,38.306882075,7.01870182293425
"2737",-121.383043645,38.306882075,6.92230714228533
"2738",-121.382816375,38.306882075,6.82289938652891
"2739",-121.382589105,38.306882075,6.72420761355212
"2740",-121.382361835,38.306882075,6.63142034372265
"2741",-121.382134565,38.306882075,6.55082285877644
"2742",-121.381907295,38.306882075,6.48911965801771
"2743",-121.381680025,38.306882075,6.45252897262374
"2744",-121.381452755,38.306882075,6.4458178536923
"2745",-121.381225485,38.306882075,6.47148529585019
"2746",-121.380998215,38.306882075,6.52927750358321
"2747",-121.380770945,38.306882075,6.57249891479413
"2748",-121.380543675,38.306882075,6.68360084185072
"2749",-121.380316405,38.306882075,6.81056240171105
"2750",-121.380089135,38.306882075,6.94538604832412
"2751",-121.379861865,38.306882075,7.0799690217252
"2752",-121.379634595,38.306882075,7.20676851830746
"2753",-121.379407325,38.306882075,7.31926033662366
"2754",-121.379180055,38.306882075,7.41219248287656
"2755",-121.378952785,38.306882075,7.46794326446134
"2756",-121.378725515,38.306882075,7.51061053946743
"2819",-121.387134505,38.306673205,8.33214669741291
"2820",-121.386907235,38.306673205,8.23998129982108
"2821",-121.386679965,38.306673205,8.1515246283709
"2822",-121.386452695,38.306673205,8.06673993513877
"2823",-121.386225425,38.306673205,7.98543461019856
"2824",-121.385998155,38.306673205,7.90727817833618
"2825",-121.385770885,38.306673205,7.83181303007644
"2826",-121.385543615,38.306673205,7.75845718412054
"2827",-121.385316345,38.306673205,7.68649963192239
"2828",-121.385089075,38.306673205,7.61509039759039
"2829",-121.384861805,38.306673205,7.54322962392889
"2830",-121.384634535,38.306673205,7.46976299058019
"2831",-121.384407265,38.306673205,7.3933946101325
"2832",-121.384179995,38.306673205,7.31273281551507
"2833",-121.383952725,38.306673205,7.22638776263219
"2834",-121.383725455,38.306673205,7.1331402825307
"2835",-121.383498185,38.306673205,7.03219564218786
"2836",-121.383270915,38.306673205,6.92352021446855
"2837",-121.383043645,38.306673205,6.80823142344469
"2838",-121.382816375,38.306673205,6.6889739253411
"2839",-121.382589105,38.306673205,6.57017700961255
"2840",-121.382361835,38.306673205,6.45806631840704
"2841",-121.382134565,38.306673205,6.36031719208415
"2842",-121.381907295,38.306673205,6.28530118666002
"2843",-121.381680025,38.306673205,6.24098747790212
"2844",-121.381452755,38.306673205,6.23368708675979
"2845",-121.381225485,38.306673205,6.26691932232727
"2846",-121.380998215,38.306673205,6.30169288408774
"2847",-121.380770945,38.306673205,6.41319177641824
"2848",-121.380543675,38.306673205,6.55405434502246
"2849",-121.380316405,38.306673205,6.71543513273971
"2850",-121.380089135,38.306673205,6.88740454317967
"2851",-121.379861865,38.306673205,7.06005502517927
"2852",-121.379634595,38.306673205,7.22437111635297
"2853",-121.379407325,38.306673205,7.37278270910102
"2854",-121.379180055,38.306673205,7.49941873969251
"2855",-121.378952785,38.306673205,7.60013588373956
"2918",-121.387361775,38.306464335,8.46108316384897
"2919",-121.387134505,38.306464335,8.36313720731705
"2920",-121.386907235,38.306464335,8.26875546654461
"2921",-121.386679965,38.306464335,8.17801798095294
